PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
200,2025-04-30,16:02:55,7,4,"Easterlin, Jaxson",1000218524,Right,OAK_GOL,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,6,Top,1,3,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,2,0,,79.91046,-2.509743,-2.135188,1843.923896,241.469904,2:00,6.00435,1.07672,6.41403,-31.39443,12.24682,19.56312,1.07763,0.74299,72.38174,-8.419327,1.414815,0.475466,62.00783,-17.000104,7.491561,,,,,6.7755,6.7755,-1.474101,0.047379,-10.98737,7.68674,-0.93275,50,5.81057,3.63635,-115.88421,-5.92721,-14.66811,25.34561,-21.91225,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,7cee59e0-2606-11f0-81bf-2b8ffec0f5bb,79.27465,1.26266,,7.52872,,,,2.67855,1.26266,-0.71277,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:02:55,2025-04-30T16:02:54.8818944-05:00,2025-04-30T21:02:54.8818944Z,GroundBall,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,add0055f-5a3d-48de-9235-6faff3407727,54.08605,-116.77447,12.67281,6.00525,-5.15755,-10.95613,-1.06952,4.15156,-7.33406,,2.67705,86.42493,,,,,,,,1.26312,-26.65041,,,,,,,,-0.71296,11.36511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
201,2025-04-30,16:05:17,1,1,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.38007,-1.81355,-4.61018,2158.149826,240.883754,2:00,5.69592,2.18525,5.61033,-22.46615,12.42635,20.191,2.12488,-0.44472,82.20574,-6.006181,-1.018135,0.425145,,,,,,,,,,,,-11.50595,7.16193,-1.80349,50,5.526,9.63557,-130.76159,-4.92406,-19.85106,28.48378,-19.81767,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,d1907550-2606-11f0-81bf-2b8ffec0f5bb,88.65778,,,8.17432,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:05:17,2025-04-30T16:05:17.0511872-05:00,2025-04-30T21:05:17.0511872Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,e647587b-4750-4a0f-9824-d9dc70554ae8,54.88973,-131.82241,14.24189,5.69564,-4.18599,-9.90884,-2.17612,10.37488,-9.92553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
202,2025-04-30,16:05:39,1,2,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.90374,-1.304887,-4.755144,2245.217221,244.334937,2:15,5.8676,2.07524,5.8927,-22.43993,11.06591,20.59942,2.78163,-0.63342,83.22797,-5.518391,-1.072439,0.416612,,,,,,,,,,,,-11.8632,6.3954,-1.70271,50,5.74931,10.13415,-132.97173,-3.79091,-21.07971,30.52498,-20.81007,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,deb24650-2606-11f0-81bf-2b8ffec0f5bb,90.47372,,,8.67576,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:05:39,2025-04-30T16:05:39.1132672-05:00,2025-04-30T21:05:39.1132672Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,5641f47b-00ba-4725-a26b-db754eb50da7,54.6064,-134.025,15.26249,5.86773,-3.07285,-10.40503,-2.06494,10.86151,-10.53986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2025-04-30,16:06:02,1,3,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.39594,0.331854,-3.152646,2193.519598,246.014594,2:15,5.85281,2.20184,5.85281,-24.05623,9.5604,19.03781,4.15695,0.85596,83.1769,-4.166278,0.256479,0.4173,,,,,,,,,,,,-10.56312,5.12012,-1.95634,50,5.86582,6.45694,-132.58815,-0.05684,-18.75866,28.98127,-23.08138,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,ec265600-2606-11f0-81bf-2b8ffec0f5bb,90.32453,,,8.21904,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:06:02,2025-04-30T16:06:01.6927744-05:00,2025-04-30T21:06:01.6927744Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,2e0900c3-31e6-4efb-a009-0d17a8e80683,54.64722,-133.60008,14.49063,5.85374,0.74909,-11.54069,-2.19323,7.11193,-9.37933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,2025-04-30,16:06:22,1,4,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,1,2,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.40906,-3.516002,-5.450817,2043.343058,236.412232,2:00,5.49374,2.21002,5.55811,-27.00879,12.27099,16.48753,-0.06118,-1.52432,78.14172,-8.495779,-2.525173,0.451083,,,,,,,,,,,,-9.91985,7.59284,-1.74905,50,5.17053,11.07771,-123.26094,-8.50909,-15.23678,24.86947,-20.51154,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,f89551c0-2606-11f0-81bf-2b8ffec0f5bb,83.55995,,,7.26733,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:06:22,2025-04-30T16:06:22.3449600-05:00,2025-04-30T21:06:22.3449600Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,6e6105b0-18e9-4deb-b578-c040771db4fb,54.94289,-124.25422,12.43473,5.49402,-7.68986,-10.25577,-2.20364,11.68627,-7.61839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2025-04-30,16:06:49,1,5,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,2,2,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,91.81633,-2.668124,-4.046835,2287.677115,230.273729,1:45,5.79118,2.26535,5.9141,-20.3706,13.048,14.34812,1.60931,-0.30117,83.63448,-6.493168,-1.477578,0.416069,72.21077,41.994904,-145.552239,3930.155792,,,,,27.8802,,,-8.57737,7.80209,-1.94877,50,5.56501,8.79236,-132.92787,-6.8731,-15.27729,29.70346,-18.27757,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,089403f0-2607-11f0-81bf-2b8ffec0f5bb,90.59173,23.90147,,8.18185,,,,1.74015,1.61091,0.32634,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:06:49,2025-04-30T16:06:49.1936768-05:00,2025-04-30T21:06:49.1936768Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,2c43c921-eae4-476c-9a62-a34f17746c5a,54.58688,-133.94891,14.85173,5.79048,-6.24482,-9.13878,-2.26002,9.31751,-7.63865,21.017921,1.74625,-65.12638,0.06917,,,,,,,1.62347,70.41807,-31.35003,,,,,,,0.32426,-44.45173,6.16516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
206,2025-04-30,16:07:14,1,6,"Hughes, Ryan",10111099,Right,TOL_ROC,"Lux, Jack",1000114600,Left,OAK_GOL,Undefined,6,Bottom,0,2,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,92.04515,-1.395728,-4.59171,2182.704755,238.333074,2:00,5.75276,2.13302,5.98737,-21.75135,11.48186,16.76615,2.64211,-0.73472,83.49818,-5.487133,-1.588909,0.414914,,,,,,,,,,,,-9.90473,6.64532,-1.77883,50,5.63031,9.95838,-133.22581,-3.9691,-17.68861,30.3183,-20.30636,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,176aff00-2607-11f0-81bf-2b8ffec0f5bb,90.84407,,,8.54697,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:07:14,2025-04-30T16:07:14.2640000-05:00,2025-04-30T21:07:14.2640000Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,4a7e661b-9850-411e-ba71-c1a8a18b34d3,54.51154,-134.24858,15.15915,5.75265,-3.28407,-10.15318,-2.12483,10.5551,-8.8443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5809,2.763677,1.779814,0.983862,-1.78817,2.32614,0.81854,-1.4844,5.31663,-2.89806,69.78199,3.96916,-55.00486,-1.44498,77.61191,-5.29223,5.37951,13.18854,-14.84446,-2.99355,-60.71823,7.9587,High,High,High,,,High,High,High
207,2025-04-30,16:07:47,2,1,"Hughes, Ryan",10111099,Right,TOL_ROC,"Clark, Ben",10098571,Right,OAK_GOL,Undefined,6,Bottom,1,0,0,Slider,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,84.71468,0.710768,-0.660143,2224.826652,194.982715,12:30,5.81659,2.09656,5.20911,-35.62829,4.43173,0.83866,3.51607,1.5456,77.25448,-5.811801,-0.511453,0.455541,,,,,,,,,,,,-0.60933,2.38709,-2.03616,50,5.8556,1.37961,-122.90525,0.21255,-0.92868,25.17564,-28.53583,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,2b5ac180-2607-11f0-81bf-2b8ffec0f5bb,82.74223,,,7.4602,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:07:47,2025-04-30T16:07:47.4523136-05:00,2025-04-30T21:07:47.4523136Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,7b858063-9754-42b3-8f67-ee5410bfe4fc,55.29043,-123.9842,12.58782,5.82029,1.4355,-14.26791,-2.09614,1.41941,-0.46434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2025-04-30,16:08:27,3,1,"Hughes, Ryan",10111099,Right,TOL_ROC,"Griffith, Sam",1000102182,Right,OAK_GOL,Undefined,6,Bottom,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.61301,-1.334305,-4.471722,2138.983493,236.224476,1:45,5.86892,2.03226,5.79919,-21.89419,12.31623,16.80489,2.79932,-0.73506,82.9422,-5.424658,-1.47204,0.420969,,,,,,,,,,,,-9.748,6.96587,-1.67406,50,5.74582,9.53269,-131.27477,-3.7987,-17.06729,26.92153,-19.97788,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,42b28e30-2607-11f0-81bf-2b8ffec0f5bb,89.53723,,,7.67081,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:08:27,2025-04-30T16:08:26.7113472-05:00,2025-04-30T21:08:26.7113472Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,e4d604fb-99f3-41a1-abce-340d2e351cb0,54.70149,-132.23542,13.46077,5.86866,-3.08582,-9.98894,-2.02508,10.14171,-8.53365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
209,2025-04-30,16:08:49,3,2,"Hughes, Ryan",10111099,Right,TOL_ROC,"Griffith, Sam",1000102182,Right,OAK_GOL,Undefined,6,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.00782,-2.697587,-5.422223,2157.255109,226.884053,1:30,5.99829,1.92692,5.61591,-19.91056,14.71993,14.4293,1.80817,-1.9465,82.58039,-6.43171,-2.861963,0.423546,,,,,,,,,,,,-8.86024,8.59772,-1.47187,50,5.75413,11.81123,-131.35686,-6.87528,-15.38907,29.36304,-17.24097,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,4fee4fd0-2607-11f0-81bf-2b8ffec0f5bb,88.99251,,,8.42743,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:08:49,2025-04-30T16:08:48.8637440-05:00,2025-04-30T21:08:48.8637440Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,94330ff1-ca70-4d5a-8a46-24e04bc08aac,54.88244,-132.44376,14.68152,5.99681,-6.23709,-8.62048,-1.91962,12.38087,-7.69453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2025-04-30,16:09:09,3,3,"Hughes, Ryan",10111099,Right,TOL_ROC,"Griffith, Sam",1000102182,Right,OAK_GOL,Undefined,6,Bottom,1,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.79403,-2.46714,-4.771385,2182.847097,239.241852,2:00,5.93109,2.14762,5.70844,-22.98206,11.66355,17.54777,1.70784,-0.84592,82.32314,-6.758137,-1.644917,0.423639,,,,,,,,,,,,-10.35646,7.03122,-1.7581,50,5.70947,10.17656,-131.23225,-6.45679,-17.90832,29.95801,-20.01568,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,5bc4dc20-2607-11f0-81bf-2b8ffec0f5bb,88.9731,,,8.4709,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:09:09,2025-04-30T16:09:08.7448576-05:00,2025-04-30T21:09:08.7448576Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,7a467566-eed0-428d-adcc-77bae8b00e43,54.7913,-132.32149,14.979,5.931,-5.72904,-10.00784,-2.13995,10.82769,-8.95416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2025-04-30,16:09:31,3,4,"Hughes, Ryan",10111099,Right,TOL_ROC,"Griffith, Sam",1000102182,Right,OAK_GOL,Undefined,6,Bottom,1,1,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.94255,-1.630113,-2.838878,2222.347249,233.358778,1:45,5.93107,2.0463,5.8922,-18.80391,14.90804,18.33123,2.84824,0.93584,82.49185,-5.214608,0.448179,0.417891,70.50226,48.328383,-15.842509,,104.60023,89.34664,-34.04102,211.14881,105.67968,-18.401953,4.891726,-10.31969,8.53268,-1.82798,50,5.78896,5.79012,-133.15552,-4.37685,-18.16663,33.79029,-17.15324,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,692b7e50-2607-11f0-81bf-2b8ffec0f5bb,90.19676,89.91742,,9.4507,,,,0.91534,3.4184,-1.54553,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:09:31,2025-04-30T16:09:31.2408576-05:00,2025-04-30T21:09:31.2408576Z,Popup,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,3f810d83-78ba-4dc2-b3b4-0f4ef4b7e878,54.60617,-134.31932,16.89514,5.92953,-3.78606,-8.57662,-2.03818,6.41581,-9.08332,174.459098,0.91831,66.06882,-13.37152,2.9788,-0.15598,-0.1307,0.04179,-0.00519,0.00024,3.41713,77.26146,-19.48403,1.42315,-0.24064,7.00E-05,0.01473,-0.00321,0.00021,-1.54624,-18.75231,2.58609,-0.4982,0.0058,0.02858,-0.00781,0.00087,-4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
212,2025-04-30,16:10:09,4,1,"Hughes, Ryan",10111099,Right,TOL_ROC,"Rice, Trent",804062,Right,OAK_GOL,Undefined,6,Bottom,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.98319,-1.615946,-4.98183,2232.080649,241.190827,2:00,5.89803,1.89545,5.72752,-21.70399,12.46422,20.21777,2.57821,-1.07142,82.15297,-5.715699,-1.380691,0.42071,,,,,,,,,,,,-11.86383,7.25843,-1.49094,50,5.74963,10.6323,-132.77385,-4.48481,-20.71764,34.19192,-19.49874,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,7fc4b5f0-2607-11f0-81bf-2b8ffec0f5bb,89.59251,,,9.83022,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:10:09,2025-04-30T16:10:09.1261440-05:00,2025-04-30T21:10:09.1261440Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,fc16230c-64f2-471a-865f-40a68e6fa482,54.76899,-133.99633,17.09596,5.89751,-3.78766,-9.74937,-1.88432,11.37303,-10.35882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
213,2025-04-30,16:10:26,4,2,"Hughes, Ryan",10111099,Right,TOL_ROC,"Rice, Trent",804062,Right,OAK_GOL,Undefined,6,Bottom,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.3979,2.488721,-0.035536,2245.50669,49.386825,7:45,5.76752,2.02282,5.11614,-40.25482,0.75965,-0.82319,4.75892,1.92075,75.94362,-4.881677,-0.181104,0.460935,,,,,,,,,,,,0.39362,0.05953,-2.01882,50,5.97096,0.11314,-122.16041,3.78059,0.58628,27.28838,-32.08539,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,89f6ba00-2607-11f0-81bf-2b8ffec0f5bb,81.77384,,,8.45428,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:10:26,2025-04-30T16:10:26.4170000-05:00,2025-04-30T21:10:26.4170000Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,2cd2a9d2-dfb2-48d6-9cf7-789a22e845dc,55.38059,-123.35647,13.64419,5.77443,5.18692,-16.0427,-2.02322,0.08744,0.29314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.31632,,1.243546,,-1.8814,4.46275,-1.91007,0.66472,6.19435,-4.1024,,,,0.76701,107.26355,-10.14961,6.20978,7.09796,-11.6609,-4.11651,6.73087,0.87754,High,High,High,,,High,High,Medium
214,2025-04-30,16:10:55,4,3,"Hughes, Ryan",10111099,Right,TOL_ROC,"Rice, Trent",804062,Right,OAK_GOL,Undefined,6,Bottom,2,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.43953,-1.963497,-4.065966,2173.960445,244.393877,2:15,5.95469,1.94577,5.5051,-24.21675,10.84501,20.09107,2.0949,-0.1891,82.08712,-6.462228,-0.493813,0.426175,59.16887,-48.815423,-31.490907,,,,,3.8354,3.8354,-12.212035,0.03315,-11.41552,6.41122,-1.60439,50,5.76663,8.40961,-130.8846,-5.35777,-19.64981,29.60938,-21.13825,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,9af8d270-2607-11f0-81bf-2b8ffec0f5bb,88.44354,2.17482,,8.3524,,,,2.12598,2.17482,0.18269,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:10:55,2025-04-30T16:10:54.8000768-05:00,2025-04-30T21:10:54.8000768Z,GroundBall,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Cote, Josh",1000367330,Right,TOL_ROC,43e2bd4a-aeef-414d-8855-01e96106eac9,54.99602,-132.00999,14.80469,5.955,-4.55435,-10.56912,-1.93821,9.15646,-9.8249,,2.12482,48.94758,,,,,,,,2.17639,-65.60482,,,,,,,,0.18341,-29.98443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
215,2025-04-30,16:13:36,1,1,"Kujawa, Calan",10290521,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,7,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.64239,1.098016,-3.123931,1912.205297,260.418901,2:45,4.7214,2.04315,6.79929,-32.02057,3.84992,16.37217,3.05676,0.55355,79.41141,-4.929485,-0.139095,0.431062,,,,,,,,,,,,-9.48501,2.09402,-1.84585,50,4.78089,6.27741,-125.94137,1.49058,-15.27167,24.98498,-28.80251,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,fadbf0f0-2607-11f0-81bf-2b8ffec0f5bb,87.44081,,,7.23098,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:13:36,2025-04-30T16:13:35.6252672-05:00,2025-04-30T21:13:35.6252672Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,1f689b7a-2bfb-4fdd-8a93-4e9316bc0734,53.70235,-126.67373,12.49249,4.72482,2.33485,-14.40125,-2.03641,6.72505,-7.63584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
216,2025-04-30,16:13:50,1,2,"Kujawa, Calan",10290521,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,7,Top,0,0,1,Fastball,Changeup,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,87.36935,-0.366217,-4.415282,2042.430688,261.618287,2:45,4.6897,1.92876,7.0939,-31.17399,3.79138,18.42989,1.75852,-0.55035,80.16968,-6.255192,-1.040803,0.425589,,,,,,,,,,,,-11.1543,2.43453,-1.67021,50,4.658,9.18055,-126.919,-1.65689,-18.21997,25.63215,-28.19736,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,038e80f0-2608-11f0-81bf-2b8ffec0f5bb,88.56536,,,7.19967,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:13:50,2025-04-30T16:13:50.2650368-05:00,2025-04-30T21:13:50.2650368Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,2bf8bb80-247e-4928-a1e0-71e51e77a545,53.40944,-127.60571,12.81607,4.69226,-0.90147,-14.09868,-1.9227,9.66868,-9.10998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
217,2025-04-30,16:14:13,1,3,"Kujawa, Calan",10290521,Right,OAK_GOL,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,7,Top,0,0,2,Slider,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,78.32606,2.329411,-1.123326,2483.6038,135.406304,10:30,4.7082,2.27773,6.03974,-37.22691,8.61583,-6.94079,3.76443,0.65908,70.79307,-4.641557,-2.371061,0.487311,,,,,,,,,,,,3.18417,4.19788,-2.1866,50,4.8703,2.48901,-113.55888,3.52696,4.10878,23.0897,-26.75719,OAK_GOL,TOL_ROC,OaklandBaseballField,D1,HORZ,20250430-OaklandBaseballField-1,11163fb0-2608-11f0-81bf-2b8ffec0f5bb,77.34774,,,7.53298,,,,,,,eb81c5ca-2c4c-4f6f-ad82-c71c3762ee17,2025-04-30,21:14:13,2025-04-30T16:14:13.0802688-05:00,2025-04-30T21:14:13.0802688Z,,v3,471397,471468,30 April 2025 14:30-toledo@oakland,"Clark, Ben",10098571,Right,OAK_GOL,0a89f219-bf3e-4a44-9cfe-62e464532e0a,54.4567,-114.46146,11.54485,4.71198,4.57291,-13.3786,-2.28076,2.3284,2.05439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
